product_id,attibutename,attributevalue
268573041,color,Aqua Blue
268255428,color,Pink
268555310,color,Blue
268274922,color,Pink
268391249,color,Multicolor
268548615,color,Black
268280212,color,Beige
268440106,color,Blue
268400772,color,Red
268249242,color,Pink
268378029,color,Multicolor
268605758,color,blue
268024397,color,blue
268387487,color,Multicolor
268525588,color,Green
268264071,color,Red
268430223,color,Multicolor
268426504,color,White
268571410,color,Maroon
268434075,color,Brown
268432978,color,Pink
268271700,color,Multicolor
268269845,color,Purple
268260978,color,Black
268539589,color,Pink
268305596,color,Purple
268251918,color,Purple
268403642,color,Multicolor
268343824,color,Blue
268410998,color,Multicolor
268379393,color,Yellow
268449870,color,Pink
268276940,color,Pink
268440499,color,Pink
268427677,color,Maroon
268400286,color,Lavendar
268577026,color,Red
268604766,color,blue
268462393,color,Yellow
268550391,color,Multicolor
268530639,color,Red
268393336,color,Multicolor
268249851,color,Red
268491214,color,Orange
268603661,color,black
268408188,color,Maroon
268615112,color,pink
268434604,color,Mustard
268303081,color,Multicolor
268435707,color,Black
268420777,color,Multicolor
268436274,color,Navy Blue
268295632,color,Multicolor
268396980,color,Green
268332464,color,Blue
268572960,color,Red
268419751,color,Multicolor
268420015,color,Multicolor
268571626,color,Blue
268362908,color,Multicolor
268434582,color,Multicolor
268542726,color,Green
268258741,color,Blue
268404189,color,Aqua Blue
268432805,color,Blue
268251803,color,Blue
268555662,color,Navy Blue
268419831,color,Multicolor
268432502,color,Green
268567876,color,Green
268466530,color,Green
268263973,color,Navy Blue
268511140,color,Blue
268447820,color,Pink
268406494,color,Blue
268401121,color,Multicolor
268607333,color,green
268391309,color,Green
268317890,color,Blue
268468478,color,Aqua Blue
268345587,color,Multicolor
268288792,color,Black
268357407,color,White
268443479,color,Black
268572792,color,Pink
268406547,color,Multicolor
268564039,color,Brown
268431602,color,Red
268469727,color,Navy Blue
268442914,color,Red
268497385,color,Green
268418990,color,Multicolor
268393661,color,Green
268525679,color,Pink
268391055,color,White
268528832,color,Multicolor
268573776,color,Blue
268614769,color,Beige
268317252,color,Beige
268410807,color,Aqua Blue
268597207,color,blue
268426239,color,Grey
268249198,color,Purple
268464022,color,Red
268651092,color,green
268371527,color,Pink
268554167,color,Grey
268377990,color,Pink
268378557,color,Black
268397208,color,Black
268568728,color,Green
268382256,color,Maroon
268464131,color,Yellow
268362434,color,Red
268383418,color,Pink
268251659,color,Grey
268368273,color,Pink
268401011,color,Multicolor
268359378,color,Green
268401091,color,Blue
268432241,color,Maroon
268302688,color,Red
268263406,color,Pink
268435854,color,Red
268531608,color,Multicolor
268318583,color,Black
268613394,color,orange
268435171,color,Black
268552981,color,Aqua Blue
268250777,color,Purple
268577720,color,Red
268251755,color,Maroon
268556447,color,Multicolor
268569864,color,Red
268444240,color,Grey
268522126,color,Green
268391613,color,Pink
268470039,color,Multicolor
268560539,color,Beige
268533323,color,Pink
268256640,color,Blue
268530689,color,Multicolor
268466107,color,Multicolor
268374539,color,Multicolor
268393130,color,Blue
268408963,color,Multicolor
268418177,color,Multicolor
268559901,color,Blue
268393384,color,Multicolor
268547824,color,Green
268566751,color,Yellow
268430724,color,Maroon
268523721,color,Purple
268424730,color,Multicolor
268430235,color,green
268278113,color,Multicolor
268409957,color,Pink
268251929,color,Pink
268423293,color,Grey
268577153,color,Purple
268289187,color,Blue
268423690,color,Black
268389111,color,Green
268417598,color,White
268390172,color,Red
268421843,color,Purple
268494406,color,Yellow
268531927,color,Peach
268343984,color,Red
268406280,color,White
268307352,color,Black
268316916,color,Yellow
268555845,color,Cream
268408073,color,Multicolor
268430086,color,Orange
268540998,color,Aqua Blue
268321680,color,Black
268542758,color,Green
268382840,color,Green
268402787,color,Multicolor
268289356,color,Red
268305186,color,Blue
268610747,color,Purple
268402040,color,Multicolor
268414644,color,Multicolor
268237459,color,White
268576841,color,blue
268378548,color,Navy Blue
268394266,color,Purple
268427896,color,Blue
268432402,color,Teal
268296901,color,Orange
268401999,color,Multicolor
268248433,color,Multicolor
268255496,color,Pink
268401628,color,Multicolor
268270497,color,Black
268573409,color,Navy Blue
268410366,color,Grey
268319645,color,Multicolor
268441973,color,Multicolor
268370923,color,Yellow
268436049,color,Purple
268572496,color,White
268249015,color,Multicolor
268477052,color,Red
268507666,color,Teal
268306868,color,Yellow
268570931,color,Pink
268168524,color,Pink
268565255,color,Brown
268472767,color,Multicolor
268331559,color,Black
268402625,color,Multicolor
268423840,color,Grey
268271705,color,Black
268262807,color,Black
268314375,color,Red
268614567,color,Pink
268265037,color,Multicolor
268507889,color,Pink
268371650,color,Green
268558591,color,Blue
268279116,color,Pink
268368737,color,Blue
268288264,color,Green
268314493,color,Yellow
268438081,color,Grey
268463945,color,Multicolor
268320859,color,Pink
268397270,color,Blue
268466685,color,Red
268301958,color,Pink
268554445,color,Cream
268327629,color,Pink
268539285,color,Green
268283668,color,Black
268262905,color,Pink
268552739,color,Navy Blue
268359165,color,Blue
268400615,color,Multicolor
268559123,color,Multicolor
268358143,color,Beige
268451748,color,Black
268265308,color,Black
268378981,color,Purple
268541055,color,Green
268379652,color,Aqua Blue
268557543,color,Navy Blue
268623501,color,yellow
268438453,color,Yellow
268314370,color,Blue
268144163,color,Pink
268574206,color,Blue
268534134,color,Multicolor
268403135,color,Black
268421428,color,Pink
268411123,color,Multicolor
268378330,color,Beige
268554977,color,Black
268293134,color,Multicolor
268430245,color,Blue
268249329,color,Green
268260259,color,Green
268408232,color,Multicolor
268380491,color,Green
268569758,color,Orange
268425780,color,Blue
268597391,color,pink
268494385,color,Yellow
268269291,color,Beige
268603372,color,Pink
268401581,color,Blue
268470704,color,Red
268323139,color,Blue
268297773,color,Silver
268301004,color,Green
268298138,color,Grey
268377098,color,Pink
268436613,color,Yellow
268440398,color,Multicolor
268289264,color,Yellow
268374947,color,Purple
268418020,color,Maroon
268422855,color,Multicolor
268289787,color,Grey
268418464,color,Yellow
268394133,color,Multicolor
268249956,color,Green
268254093,color,Black
268432003,color,Red
268399134,color,Brown
268393325,color,Red
268525628,color,Black
268411182,color,Multicolor
268420322,color,Multicolor
268432491,color,Mint Green
268426218,color,Red
268446242,color,Orange
268127329,color,Multicolor
268562001,color,Pink
268407434,color,Pink
268329337,color,Blue
268376704,color,Grey
268578430,color,Purple
268409064,color,Multicolor
268288721,color,Multicolor
268290003,color,Purple
268321475,color,White
268207942,color,Grey
268550841,color,Red
268563262,color,Black
268440593,color,Pink
268380469,color,Cream
268314553,color,Red
268430938,color,Maroon
268521404,color,Green
268461662,color,Teal
268433542,color,Pink
268264805,color,Purple
268614034,color,yellow
268572777,color,Beige
268318151,color,Navy Blue
268414309,color,Pink
268147406,color,Peach
268428177,color,Maroon
268397367,color,Multicolor
268550201,color,Beige
268287159,color,Multicolor
268436467,color,Black
268568224,color,Yellow
268558545,color,Navy Blue
268283670,color,Black
268566568,color,Metallic
268377804,color,Blue
268554722,color,Green
268349169,color,Multicolor
268406253,color,Green
268267027,color,Red
268426266,color,Green
268409524,color,Multicolor
268541321,color,Pink
268257012,color,Purple
268280081,color,Multicolor
268398224,color,Green
268559036,color,Yellow
268350325,color,Mint Green
268440448,color,White
268447036,color,Pink
268424305,color,Cream
268325623,color,Multicolor
268261304,color,Red
268286161,color,Multicolor
268375262,color,Purple
268388692,color,Blue
268254526,color,Purple
268327310,color,Black
268613792,color,blue
268325493,color,Blue
268253718,color,Black
268531683,color,White
268412791,color,Multicolor
268363352,color,Black
268434457,color,Pink
268440456,color,White
268574900,color,Blue
268461281,color,Red
268517838,color,Black
268412592,color,Multicolor
268543796,color,Peach
268487545,color,Pink
268568586,color,Multicolor
268398353,color,Grey
268395149,color,White
268533220,color,Pink
268371665,color,Maroon
268272051,color,Red
268422348,color,Multicolor
268402445,color,Multicolor
268419211,color,Teal
268418985,color,Red
268383478,color,Multicolor
268300960,color,Black
268574728,color,Maroon
268405560,color,Grey
268366309,color,Black
268304012,color,Multicolor
268437089,color,Grey
268492828,color,Green
268369852,color,Purple
268306472,color,Pink
268314823,color,Aqua Blue
268283381,color,Pink
268420517,color,Multicolor
268248987,color,Navy Blue
268423475,color,Green
268549633,color,Maroon
268547359,color,Blue
268065542,color,green
268277601,color,Navy Blue
268422857,color,Yellow
268428616,color,Green
268494340,color,Green
268346015,color,Black
268570894,color,Red
268144157,color,Green
268493923,color,White
268554606,color,Yellow
268537582,color,White
268267090,color,Maroon
268274743,color,Purple
268530803,color,Pink
268421142,color,Multicolor
268277103,color,Green
268326236,color,Teal
268288326,color,Maroon
268395471,color,Pink
268435657,color,Red
268528989,color,Green
268431865,color,Green
268396052,color,Red
268487732,color,Red
268455123,color,Purple
268389484,color,Blue
268298387,color,Navy Blue
268482192,color,Blue
268588490,color,black
268404394,color,Green
268420732,color,Purple
268352786,color,Green
268285734,color,Multicolor
268486416,color,White
268614391,color,green
268424072,color,Purple
268375925,color,Yellow
268393574,color,Purple
268413107,color,Purple
268396670,color,Pink
268614974,color,maroon
268400358,color,Blue
268387965,color,Multicolor
268470917,color,Black
268251799,color,Red
268644822,color,pink
268524451,color,Brown
268481776,color,Blue
268614971,color,Grey
268431355,color,Pink
268248683,color,Purple
268614976,color,Purple
268451343,color,Red
268269650,color,Black
268414634,color,Multicolor
268409802,color,Green
268383860,color,Orange
268314168,color,Maroon
268301869,color,Black
268457325,color,Aqua Blue
268353763,color,Mint Green
268400206,color,Green
268402728,color,Purple
268327024,color,Multicolor
268649574,color,blue
268578991,color,Multicolor
268323953,color,Blue
268545695,color,Black
268597253,color,green
268418438,color,Blue
268533918,color,Multicolor
268565769,color,Yellow
268320616,color,Black
268544966,color,Aqua Blue
268370756,color,Cream
268439594,color,Blue
268421034,color,Purple
268558521,color,Blue
268378886,color,Grey
268544125,color,Lavendar
268283635,color,Red
268286728,color,White
268305293,color,Brown
268373329,color,Red
268493262,color,Navy Blue
268485453,color,Maroon
268563043,color,Green
268373335,color,Red
268557261,color,Black
268255463,color,Black
268574192,color,Pink
268505123,color,Green
268022368,color,multicolor
268316849,color,White
268402406,color,Purple
268557551,color,Pink
268601788,color,green
268376869,color,Blue
268306536,color,Green
268420314,color,Multicolor
268420883,color,Multicolor
268414961,color,Red
268614956,color,red
268562791,color,Black
268436545,color,Blue
268508309,color,Blue
268258618,color,Maroon
268573597,color,Pink
268265424,color,Navy Blue
268607499,color,purple
268548358,color,Green
268282417,color,Grey
268490599,color,Multicolor
268531701,color,Multicolor
268574394,color,black
268565770,color,Multicolor
268483873,color,White
268458551,color,Pink
268352779,color,Green
268330483,color,White
268405571,color,Pink
268464797,color,Pink
268135359,color,Pink
268133626,color,Purple
268563770,color,Yellow
268262817,color,Red
268385275,color,Multicolor
268529450,color,Multicolor
268051629,color,purple
268416000,color,Navy Blue
268430506,color,Yellow
268605161,color,beige
268448755,color,Black
268560936,color,Green
268543066,color,Green
268449244,color,Blue
268554139,color,Navy Blue
268574255,color,Pink
268408212,color,Multicolor
268286945,color,Grey
268441085,color,Maroon
268101003,color,Multicolor
268270500,color,Multicolor
268438606,color,Purple
268432940,color,Multicolor
268531708,color,Maroon
268428367,color,Blue
268409637,color,Multicolor
268522676,color,Blue
268386122,color,Purple
268277527,color,Green
268639615,color,green
268362469,color,Maroon
268432645,color,Pink
268381569,color,Blue
268491185,color,Multicolor
268371578,color,Orange
268474656,color,Blue
268548371,color,Blue
268531873,color,Pink
268467163,color,Pink
268410120,color,Blue
268501254,color,Pink
268400368,color,Red
268301996,color,Pink
268376322,color,Blue
268567828,color,Maroon
268454870,color,Yellow
268541051,color,Aqua Blue
268417616,color,Pink
268605972,color,yellow
268558338,color,Green
268424483,color,Multicolor
268113041,color,Grey
268272176,color,Pink
268282331,color,Multicolor
268523756,color,Red
268386578,color,Orange
268314909,color,Pink
268330350,color,Purple
268302209,color,Red
268433488,color,Red
268411996,color,Multicolor
268456777,color,Green
268574432,color,Black
268421672,color,Red
268264366,color,Pink
268326144,color,Black
268389303,color,Green
268405010,color,Brown
268544971,color,Black
268395945,color,Orange
268575418,color,Pink
268416044,color,Multicolor
268430012,color,Yellow
268365716,color,Yellow
268253306,color,Pink
268410945,color,White
268399798,color,Purple
268502133,color,Multicolor
268434136,color,Red
268141859,color,Purple
268366536,color,Pink
268568033,color,Pink
268355790,color,Multicolor
268597973,color,pink
268324030,color,Red
268544611,color,Black
268392275,color,Pink
268527787,color,White
268253948,color,Red
268356425,color,Multicolor
268288163,color,Blue
268405960,color,Green
268024219,color,orange
268424232,color,Blue
268539429,color,Black
268556034,color,Black
268492348,color,Red
268381991,color,Yellow
268522185,color,Blue
268384972,color,Green
268426832,color,Green
268540635,color,Red
268145266,color,Maroon
268264288,color,Purple
268402619,color,Blue
268419924,color,Multicolor
268415979,color,Multicolor
268408476,color,Multicolor
268484208,color,Multicolor
268544615,color,White
268605700,color,blue
268382589,color,Pink
268462736,color,Green
268289938,color,Grey
268433325,color,White
268488616,color,Blue
268426076,color,White
268398621,color,Yellow
268285732,color,Multicolor
268382599,color,Navy Blue
268381171,color,Cream
268545329,color,Blue
268393699,color,Green
268435688,color,Red
268379300,color,White
268312934,color,Multicolor
268290049,color,Red
268274074,color,Grey
268552061,color,White
268552927,color,Navy Blue
268333770,color,Beige
268432394,color,Blue
268432505,color,Green
268456443,color,Yellow
268505127,color,Pink
268367953,color,Maroon
268289547,color,Blue
268257480,color,Red
268318677,color,White
268406504,color,Green
268404547,color,Multicolor
268147421,color,Purple
268284162,color,Orange
268409085,color,Multicolor
268320461,color,Pink
268287278,color,Blue
268404812,color,Gold
268607359,color,white
268366215,color,Multicolor
268421294,color,Multicolor
268373092,color,Red
268422547,color,Blue
268566255,color,Green
268272296,color,Black
268320213,color,Black
268380176,color,Blue
268404263,color,Multicolor
268499025,color,Yellow
268248929,color,Multicolor
268468782,color,Pink
268421144,color,Blue
268615140,color,pink
268535505,color,Green
268352720,color,Pink
268543925,color,Multicolor
268384900,color,Green
268414974,color,Pink
268385179,color,Multicolor
268597345,color,pink
268527880,color,Beige
268287469,color,Black
268388899,color,Blue
268505642,color,Green
268605253,color,Pink
268379337,color,Orange
268314473,color,Black
268498691,color,Red
268417256,color,Red
268326658,color,Maroon
268369078,color,Blue
268383871,color,Red
268323397,color,Multicolor
268280626,color,Pink
268422787,color,Peach
268321245,color,Green
268489615,color,Blue
268262601,color,Purple
268420534,color,Multicolor
268421279,color,Green
268435076,color,Peach
268390768,color,Purple
268552754,color,White
268599220,color,multicolor
268464706,color,Multicolor
268464867,color,White
268468038,color,Green
268604244,color,pink
268556813,color,Multicolor
268582307,color,blue
268419852,color,Multicolor
268416563,color,Multicolor
268378182,color,Pink
268377320,color,Green
268342486,color,Green
268249898,color,Multicolor
268597380,color,pink
268406275,color,Blue
268474908,color,Green
268267827,color,Grey
268397825,color,Aqua Blue
268650695,color,blue
268317904,color,Navy Blue
268396772,color,Pink
268433865,color,Maroon
268449626,color,Black
268252491,color,Grey
268277561,color,Teal
268271493,color,Multicolor
268438614,color,Cream
268277067,color,Red
268328093,color,Pink
268597951,color,pink
268410333,color,Multicolor
268297793,color,Multicolor
268567095,color,White
268408996,color,Multicolor
268288389,color,Purple
268576657,color,Navy Blue
268425851,color,Blue
268599588,color,white
268451782,color,White
268578096,color,Grey
268414620,color,White
268465649,color,Multicolor
268392024,color,Multicolor
268425998,color,Black
268603465,color,purple
268375515,color,Green
268491102,color,Multicolor
268404738,color,Brown
268374414,color,Purple
268415733,color,Beige
268270201,color,Maroon
268568762,color,Blue
268597270,color,Peach
268387866,color,Blue
268400256,color,Pink
268562126,color,Red
268535391,color,Purple
268289583,color,Blue
268466688,color,Red
268327330,color,Pink
268564118,color,Purple
268650914,color,pink
268323477,color,Maroon
268429839,color,Black
268530766,color,Navy Blue
268382038,color,Yellow
268501729,color,Multicolor
268603961,color,brown
268320204,color,Beige
268419456,color,Blue
268362901,color,Pink
268340607,color,Blue
268472513,color,Black
268381797,color,Green
268603437,color,white
268349224,color,Green
268385329,color,Red
268582278,color,black
268528072,color,Beige
268577029,color,Purple
268407266,color,White
268379639,color,Beige
268430137,color,Blue
268530059,color,Pink
268269154,color,Purple
268407910,color,Black
268438373,color,Multicolor
268370596,color,Green
268612053,color,Maroon
268507921,color,Blue
268253606,color,Pink
268275472,color,Orange
268381754,color,Pink
268424370,color,Blue
268339832,color,Multicolor
268251974,color,Navy Blue
268540535,color,Pink
268572614,color,Yellow
268393706,color,Red
268445437,color,Multicolor
268534276,color,Green
268642458,color,green
268610688,color,blue
268444360,color,Orange
268410787,color,Blue
268395218,color,Black
268577204,color,Pink
268393704,color,Multicolor
268352157,color,Green
268528058,color,Peach
268327352,color,Multicolor
268464628,color,Green
268487050,color,White
268390404,color,Multicolor
268490354,color,Green
268535749,color,Yellow
268474879,color,Gold
268322866,color,Aqua Blue
268620621,color,black
268400764,color,Grey
268399644,color,Purple
268393830,color,Multicolor
268513446,color,Blue
268258501,color,Green
268395298,color,Multicolor
268555430,color,Pink
268423709,color,Black
268490003,color,Black
268564457,color,Purple
268335725,color,Pink
268380163,color,Maroon
268412728,color,Green
268371642,color,Maroon
268276762,color,Multicolor
268441093,color,Navy Blue
268292722,color,Purple
268444365,color,Navy Blue
268598125,color,Pink
268399738,color,Lemon Yellow
268523928,color,Peach
268323705,color,Multicolor
268510664,color,Pink
268574667,color,Green
268446081,color,Pink
268306968,color,Black
268410895,color,Multicolor
268421131,color,Multicolor
268421268,color,Multicolor
268332104,color,Teal
268476329,color,Black
268254845,color,Blue
268392197,color,Multicolor
268465313,color,Red
268409968,color,Multicolor
268562985,color,Black
268249509,color,Multicolor
268393442,color,Green
268330330,color,Pink
268278499,color,Black
268458284,color,Grey
268552331,color,Navy Blue
268569627,color,Lemon Yellow
268538127,color,Yellow
268556646,color,Multicolor
268176890,color,Red
268395142,color,Pink
268557104,color,Maroon
268283628,color,Blue
268296302,color,Maroon
268483345,color,Multicolor
268447864,color,Green
268411139,color,Multicolor
268286641,color,Green
268314845,color,White
268461180,color,Green
268558512,color,Grey
268615008,color,pink
268400345,color,Green
268328971,color,Pink
268630888,color,black
268562488,color,Multicolor
268411214,color,Pink
268359174,color,Multicolor
268248488,color,Maroon
268433133,color,Yellow
268414441,color,Navy Blue
268360971,color,Multicolor
268429324,color,Purple
268405198,color,Pink
268531950,color,Peach
268424187,color,Maroon
268352590,color,Orange
268552292,color,Pink
268501957,color,Orange
268408897,color,Multicolor
268558178,color,Yellow
268575553,color,Blue
268552452,color,Beige
268333704,color,Blue
268417026,color,Multicolor
268532741,color,White
268574197,color,orange
268278413,color,Black
268427033,color,Maroon
268424131,color,Pink
268481755,color,Black
268379474,color,Navy Blue
268377607,color,Purple
268572444,color,Red
268433004,color,Mint Green
268403543,color,White
268467440,color,Multicolor
268301847,color,Black
268603319,color,brown
268481761,color,Lemon Yellow
268452567,color,Brown
268405030,color,Grey
268578481,color,Pink
268440466,color,Yellow
268290152,color,Pink
268559749,color,Coral
268483465,color,Purple
268612025,color,Purple
268400579,color,Yellow
268556793,color,Grey
268429639,color,Red
268279523,color,Pink
268560176,color,Green
268461232,color,White
268401335,color,Multicolor
268332082,color,Brown
268611684,color,maroon
268448541,color,Red
268469586,color,Multicolor
268525587,color,Blue
268539442,color,Pink
268574241,color,Orange
268614868,color,blue
268414334,color,Multicolor
268525572,color,Pink
268250822,color,Black
268393058,color,Green
268320901,color,Maroon
268475650,color,Green
268296555,color,Maroon
268468713,color,Green
268474920,color,Pink
268432628,color,Teal
268276983,color,White
268428572,color,Teal
268459735,color,Grey
268564387,color,Blue
268443255,color,Black
268289697,color,Grey
268261934,color,Navy Blue
268390145,color,Yellow
268551344,color,Green
268482756,color,Grey
268265278,color,Yellow
268416636,color,Green
268144259,color,Yellow
268615656,color,purple
268422839,color,Cream
268603423,color,black
268389141,color,Yellow
268469564,color,Multicolor
268476560,color,Purple
268426150,color,Yellow
268436137,color,Multicolor
268446126,color,Yellow
268332196,color,Red
268494836,color,Yellow
268548723,color,Aqua Blue
268289544,color,Black
268560516,color,Grey
268290988,color,Purple
268393466,color,White
268152600,color,Multicolor
268269035,color,Blue
268380619,color,Pink
268567826,color,Green
268604904,color,purple
268557127,color,Blue
268312994,color,Grey
268415386,color,Green
268321171,color,Grey
268458378,color,Green
268373091,color,Cream
268611061,color,blue
268283399,color,White
268522518,color,Multicolor
268371461,color,Purple
268444246,color,Blue
268287217,color,Black
268349406,color,Cream
268480986,color,Multicolor
268444947,color,Yellow
268379413,color,Multicolor
268474429,color,Multicolor
268447297,color,Black
268463705,color,Green
268448873,color,Maroon
268610613,color,Blue
268610951,color,pink
268426322,color,Grey
268472724,color,Blue
268531784,color,Blue
268394136,color,Lemon Yellow
268559702,color,White
268370283,color,Green
268580245,color,orange
268522084,color,Green
268134224,color,White
268181879,color,Navy Blue
268605289,color,Peach
268606789,color,black
268444514,color,Green
268598132,color,grey
268456334,color,Green
268562781,color,Orange
268352615,color,Orange
268385612,color,Blue
268443984,color,Purple
268283615,color,Pink
268268954,color,Grey
268522621,color,Pink
268427841,color,Pink
268428268,color,Mustard
268507942,color,White
268532508,color,Red
268411320,color,Black
268398766,color,Green
268248588,color,Black
268565461,color,Beige
268375025,color,Multicolor
268604799,color,maroon
268378556,color,Green
268576463,color,Green
268411865,color,Red
268433902,color,Maroon
268558018,color,Green
268507142,color,Green
268401155,color,Multicolor
268134756,color,Grey
268349981,color,Green
268325844,color,Blue
268315606,color,Yellow
268400736,color,Blue
268573356,color,Blue
268349396,color,Black
268432352,color,Red
268606537,color,blue
268391603,color,Multicolor
268540528,color,Pink
268359229,color,Orange
268318350,color,Green
268449501,color,Green
268553671,color,Multicolor
268490351,color,Maroon
268402030,color,Multicolor
268576711,color,Pink
268376236,color,Pink
268381656,color,Red
268286330,color,Red
268349729,color,Navy Blue
268458622,color,Multicolor
268392673,color,Grey
268386248,color,Red
268345982,color,Beige
268475647,color,Blue
268268591,color,Black
268354855,color,Blue
268252810,color,Pink
268563413,color,Orange
268377566,color,Multicolor
268498934,color,Green
268432564,color,Green
268408938,color,Multicolor
268528395,color,Blue
268423601,color,Pink
268387533,color,Blue
268474795,color,Multicolor
268377940,color,Green
268524911,color,Cream
268409373,color,Multicolor
268389871,color,Blue
268576730,color,White
268571711,color,Gold
268524106,color,Grey
268366050,color,Multicolor
268362447,color,Multicolor
268429916,color,Grey
268395923,color,White
268415097,color,Multicolor
268432197,color,White
268422401,color,Pink
268405147,color,Multicolor
268554671,color,Multicolor
268274231,color,Multicolor
268272420,color,Red
268389410,color,Black
268442480,color,Pink
268286721,color,Black
268441248,color,Blue
268551659,color,Multicolor
268414661,color,Pink
268400160,color,Red
268458234,color,Blue
268365329,color,Purple
268420764,color,Multicolor
268407050,color,Multicolor
268283935,color,Blue
268571335,color,Multicolor
268249466,color,Navy Blue
268557535,color,Multicolor
268567963,color,Aqua Blue
268522532,color,Red
268448484,color,Purple
268387751,color,Multicolor
268421314,color,Grey
268431993,color,Peach
268449812,color,White
268605062,color,green
268537239,color,Black
268575775,color,Blue
268394118,color,Green
268384514,color,Pink
268469331,color,Red
268390113,color,Pink
268387963,color,Peach
268301015,color,White
268377542,color,Purple
268381409,color,Aqua Blue
268390923,color,Multicolor
268492130,color,Pink
268258366,color,Multicolor
268647033,color,blue
268316888,color,White
268569287,color,Aqua Blue
268552794,color,Beige
268487156,color,Teal
268472844,color,Multicolor
268409580,color,Yellow
268422523,color,Multicolor
268385392,color,Multicolor
268406475,color,Blue
268435301,color,Grey
268251706,color,Maroon
268449785,color,Aqua Blue
268476367,color,Yellow
268409010,color,Multicolor
268404627,color,Black
268611724,color,red
268557644,color,Blue
268579219,color,White
268553743,color,Purple
268426430,color,Blue
268167524,color,Pink
268301022,color,Beige
268301135,color,Cream
268421495,color,Red
268557106,color,Blue
268402644,color,Multicolor
268423818,color,Black
268459225,color,Blue
268408360,color,Multicolor
268571032,color,Multicolor
268394759,color,Grey
268251998,color,Grey
268397151,color,Blue
268413623,color,Multicolor
268570835,color,Red
268366158,color,Multicolor
268296593,color,Red
268558070,color,Yellow
268410795,color,Green
268152594,color,White
268406731,color,Multicolor
268414591,color,Multicolor
268566900,color,Multicolor
268383259,color,Green
268462817,color,Multicolor
268424239,color,Red
268430516,color,Black
268371019,color,Yellow
268572590,color,Green
268556311,color,Blue
268566852,color,Red
268562059,color,Multicolor
268457616,color,Green
268381008,color,Navy Blue
268572348,color,Pink
268314952,color,Brown
268553875,color,Green
268022369,color,maroon
268427594,color,Red
268354196,color,Cream
268470092,color,Green
268276344,color,Green
268404046,color,Blue
268573838,color,Purple
268597925,color,orange
268405347,color,Blouse Color
268586754,color,Blue
268480435,color,Yellow
268560996,color,Black
268378324,color,Yellow
268434229,color,Beige
268531455,color,Blue
268428347,color,Pink
268410219,color,Pink
268424175,color,Green
268470774,color,Multicolor
268298774,color,Brown
268547258,color,Pink
268316572,color,Green
268382320,color,Multicolor
268415164,color,Peach
268437427,color,Multicolor
268532029,color,Aqua Blue
268614432,color,green
268614578,color,brown
268397892,color,Brown
268427838,color,Multicolor
268390924,color,Multicolor
268436464,color,Black
268480380,color,Green
268403784,color,Multicolor
268288295,color,Maroon
268330307,color,Black
268266715,color,Green
268651096,color,blue
268383843,color,White
268274463,color,Multicolor
268555133,color,Pink
268406963,color,White
268547384,color,Green
268366537,color,Pink
268558409,color,Peach
268453223,color,Orange
268279954,color,Multicolor
268419019,color,Grey
268377534,color,Purple
268325122,color,Pink
268397143,color,Green
268614441,color,grey
268383394,color,Red
268287334,color,White
268435942,color,Purple
268565035,color,Green
268378110,color,Multicolor
268597968,color,pink
268576760,color,Red
268558437,color,Blue
268272963,color,Multicolor
268610599,color,Grey
268543512,color,Multicolor
268610253,color,blue
268576317,color,Multicolor
268308662,color,Maroon
268389629,color,Lavendar
268169134,color,Orange
268570005,color,Cream
268356436,color,Cream
268249456,color,Multicolor
268400823,color,Red
268409341,color,Multicolor
268551747,color,Blue
268573880,color,Red
268377992,color,Silver
268474831,color,Blue
268428668,color,Yellow
268268919,color,Black
268490174,color,White
268070936,color,purple
268201024,color,Red
268556314,color,Green
268404243,color,Multicolor
268524095,color,Orange
268607430,color,pink
268387160,color,Purple
268255474,color,Green
268398354,color,Green
268497916,color,Multicolor
268603329,color,Purple
268249120,color,Maroon
268441217,color,White
268562478,color,Lemon Yellow
268427688,color,White
268371046,color,Maroon
268562028,color,Mustard
268395407,color,Beige
268463571,color,Multicolor
268502129,color,Multicolor
268145265,color,Red
268407331,color,Blue
268543087,color,Yellow
268373007,color,Green
268346480,color,Green
268460581,color,Green
268614351,color,pink
268556547,color,Black
268252111,color,Navy Blue
268273344,color,Blue
268508930,color,Red
268248594,color,Maroon
268316449,color,Red
268618784,color,yellow
268463922,color,Multicolor
268455154,color,Blue
268386823,color,Blue
268570985,color,Blue
268528140,color,Orange
268375214,color,Multicolor
268446593,color,Maroon
268433125,color,Teal
268511369,color,Pink
268397030,color,Multicolor
268443491,color,Blue
268569479,color,Yellow
268564368,color,Navy Blue
268613702,color,brown
268398904,color,Cream
268394580,color,Blue
268436424,color,Red
268410042,color,Red
268323717,color,Black
268280201,color,Multicolor
268365220,color,Pink
268365150,color,Multicolor
268358872,color,Multicolor
268275124,color,Grey
268413169,color,Orange
268603208,color,orange
268577000,color,Green
268438479,color,Blue
268391692,color,Yellow
268388497,color,White
268265924,color,Pink
268444038,color,Yellow
268550476,color,Yellow
268289955,color,Navy Blue
268401430,color,Multicolor
268547763,color,Blue
268464707,color,Black
268423183,color,Grey
268560572,color,Green
268420325,color,Multicolor
268611139,color,pink
268416856,color,Green
268263818,color,Pink
268527644,color,Pink
268290218,color,Green
268302730,color,Cream
268409029,color,Multicolor
268535535,color,Maroon
268577255,color,Green
268561032,color,Pink
268419943,color,Multicolor
